station_id,number_of_chargers,max_station_power_kw,parking_spots,station_age_years,charger_type,station_type,renewable_energy_source,avg_utilization,congestion_freq,total_sessions,avg_wait_time,avg_session_duration,power_per_charger,charger_to_parking_ratio,target_high_util,target_high_congestion,availability,avg_capacity_utilization,avg_duration_min,avg_energy_per_session,avg_revenue_per_session,avg_users_per_day,avg_utilization_rate,avg_wait_time_min,city,congested_hours,max_queue_length,pct_long_wait_sessions,peak_sessions,total_energy_kwh,total_revenue_usd,norm_demand,norm_capacity,norm_congestion,gap_score,priority_tier,revenue_per_charger,sessions_per_charger
EVS00070,8,1200,10,6,DC Fast Charger,Fast Charging,No,0.1088450549450549,0.0659340659340659,92,1.187087912087912,51.67619565217392,150.0,0.8,0,0,6:00-22:00,0.0185,51.68,16.5,6.91,92.0,0.1088,1.18,Unknown,552,3.0,0.0,2730,138162.84,57808.66,0.39170506912442393,0.4240460763138949,0.0659340659340659,0.0982,Overbuilt,7226.08,11.5
EVS00071,1,50,3,9,AC Level 2,Fast Charging,Yes,0.8641173611111111,0.7847222222222222,146,9.137986111111111,59.287465753424655,50.0,0.3333333333333333,1,1,9:00-18:00,0.3374,59.29,16.02,7.2,146.0,0.8641,9.13,Unknown,16498,7.0,20.55,6048,336777.55,151358.4,0.6405529953917051,0.010079193664506839,0.7847222222222222,0.5681,Critical Congestion,151358.4,146.0
EVS00072,4,88,6,6,AC Level 1,Destination/AC,Yes,0.2554565217391304,0.108695652173913,46,1.163478260869565,61.31,22.0,0.6666666666666666,0,0,9:00-18:00,0.2074,61.31,18.37,8.69,46.0,0.2555,1.16,Unknown,230,2.0,0.0,874,38872.25,18382.98,0.17972350230414746,0.023758099352051837,0.108695652173913,0.1106,Healthy Stable,4595.74,11.5
EVS00073,2,44,2,10,AC Level 2,Destination/AC,No,0.4939468085106382,0.1914893617021276,94,4.140851063829787,59.27351063829787,22.0,1.0,0,0,9:00-18:00,0.3994,59.27,16.98,5.89,91.0,0.4939,4.14,Unknown,1692,5.0,4.26,2538,150068.18,52071.3,0.40092165898617516,0.007919366450683946,0.1914893617021276,0.2354,Healthy Stable,26035.65,47.0
EVS00074,8,2800,10,8,AC Level 1,Ultra-Fast Charging,No,0.1251538461538461,0.0512820512820512,39,0.5656410256410256,60.0725641025641,350.0,0.8,0,0,24/7,0.0061,60.07,16.13,3.76,36.0,0.1252,0.57,Unknown,78,2.0,0.0,429,24527.41,5714.67,0.14746543778801843,0.9999999999999999,0.0512820512820512,-0.1205,Overbuilt,714.33,4.88
EVS00075,1,22,1,9,DC Fast Charger,Destination/AC,Yes,0.8665633093525179,0.7769784172661871,139,8.104028776978417,59.04158273381295,22.0,1.0,1,1,6:00-22:00,0.7975,59.04,16.75,7.72,128.0,0.8666,8.1,Unknown,15012,5.0,15.83,6950,323561.14,149159.51,0.6082949308755761,0.0,0.7769784172661871,0.5541,Critical Congestion,149159.51,139.0
EVS00076,6,300,8,4,AC Level 2,Fast Charging,Yes,0.1648822222222222,0.0777777777777777,90,1.7453333333333334,59.35655555555556,50.0,0.75,0,0,24/7,0.0559,59.36,15.94,2.6,93.0,0.1649,1.75,Unknown,630,3.0,0.0,2700,129126.42,21032.1,0.3824884792626728,0.10007199424046076,0.0777777777777777,0.1641,Low Demand,3505.35,15.0
EVS00077,7,154,10,3,DC Fast Charger,Destination/AC,Yes,0.1481277777777777,0.0972222222222222,73,0.9400694444444444,61.359315068493146,22.0,0.7,0,0,9:00-18:00,0.1132,61.36,17.11,8.04,69.0,0.1481,0.94,Unknown,511,2.0,0.0,1944,89912.23,42281.28,0.30414746543778803,0.04751619870410367,0.0972222222222222,0.151,Low Demand,6040.18,10.43
EVS00078,4,1400,5,9,AC Level 2,Ultra-Fast Charging,Yes,0.2401660714285714,0.0714285714285714,56,1.3485714285714283,57.64071428571429,350.0,0.8,0,0,24/7,0.0128,57.64,16.59,5.79,52.0,0.2402,1.35,Unknown,224,2.0,0.0,1288,52013.19,18171.44,0.22580645161290322,0.496040316774658,0.0714285714285714,0.0197,Healthy Stable,4542.86,14.0
EVS00079,1,350,2,4,DC Fast Charger,Ultra-Fast Charging,Yes,0.779279381443299,0.7216494845360825,98,8.970309278350516,50.81948979591837,350.0,0.5,1,1,6:00-22:00,0.0699,50.82,17.75,4.9,108.0,0.7793,9.05,Unknown,6860,6.0,16.33,3395,168767.97,46593.95,0.4193548387096774,0.11807055435565153,0.7216494845360825,0.4328,Critical Congestion,46593.95,98.0
EVS00080,3,450,4,5,AC Level 2,Fast Charging,Yes,0.33766875,0.1517857142857142,112,3.6649107142857145,60.78044642857143,150.0,0.75,0,0,24/7,0.0381,60.78,16.79,7.71,125.0,0.3377,3.66,Unknown,1904,3.0,1.79,4368,210657.78,96735.52,0.4838709677419355,0.1540676745860331,0.1517857142857142,0.2234,Healthy Stable,32245.17,37.33
EVS00081,5,1750,10,3,AC Level 2,Ultra-Fast Charging,No,0.2091824175824175,0.1263736263736263,184,3.0234340659340657,62.07304347826087,350.0,0.5,0,0,9:00-18:00,0.01,62.07,17.39,6.21,170.0,0.2092,3.02,Unknown,4232,5.0,1.63,11284,582451.51,208111.54,0.815668202764977,0.6220302375809935,0.1263736263736263,0.2524,Healthy Stable,41622.31,36.8
EVS00082,3,150,4,3,DC Fast Charger,Fast Charging,Yes,0.2824434210526316,0.1052631578947368,76,2.4232894736842105,50.84,50.0,0.75,0,0,24/7,0.1446,50.84,16.11,5.27,87.0,0.2824,2.42,Unknown,608,3.0,0.0,1976,93076.14,30441.8,0.3179723502304147,0.04607631389488841,0.1052631578947368,0.1601,Healthy Stable,10147.27,25.33
EVS00083,4,1400,8,12,AC Level 2,Ultra-Fast Charging,Yes,0.2610272727272727,0.1212121212121212,33,1.1163636363636362,62.64696969696969,350.0,0.5,0,0,6:00-22:00,0.0128,62.65,18.6,6.89,41.0,0.261,1.12,Unknown,132,3.0,0.0,363,20252.46,7508.49,0.11981566820276499,0.496040316774658,0.1212121212121212,-0.0028,Healthy Stable,1877.12,8.25
EVS00084,1,150,1,16,AC Level 2,Fast Charging,Yes,0.8709048780487804,0.774390243902439,164,9.247926829268293,59.73115853658536,150.0,1.0,1,1,6:00-22:00,0.1163,59.73,16.77,4.79,152.0,0.8709,9.25,Unknown,20828,5.0,19.51,9020,451054.94,128908.92,0.7235023041474654,0.04607631389488841,0.774390243902439,0.5899,Critical Congestion,128908.92,164.0
EVS00085,4,200,9,14,AC Level 2,Fast Charging,Yes,0.2604923076923077,0.0839160839160839,144,2.688426573426573,62.08409722222223,50.0,0.4444444444444444,0,0,6:00-22:00,0.0842,62.08,16.87,2.24,118.0,0.2605,2.67,Unknown,1728,3.0,0.0,6864,347431.23,46147.53,0.631336405529954,0.06407487401007919,0.0839160839160839,0.2733,Healthy Stable,11536.88,36.0
EVS00086,5,250,8,15,AC Level 2,Fast Charging,Yes,0.2140973913043478,0.0956521739130434,116,2.540391304347826,63.67474137931035,50.0,0.625,0,0,24/7,0.0692,63.67,18.27,9.14,130.0,0.2141,2.53,Unknown,1276,3.0,0.0,4255,243692.48,121894.25,0.5023041474654378,0.08207343412526998,0.0956521739130434,0.2228,Healthy Stable,24378.85,23.2
EVS00087,6,300,10,7,AC Level 2,Fast Charging,No,0.1804428571428571,0.0714285714285714,28,0.5796428571428571,64.95785714285714,50.0,0.6,0,0,6:00-22:00,0.0514,64.96,16.62,3.39,31.0,0.1804,0.58,Unknown,56,2.0,0.0,336,13027.78,2661.12,0.0967741935483871,0.10007199424046076,0.0714285714285714,0.0473,Low Demand,443.52,4.67
EVS00088,3,1050,6,4,DC Fast Charger,Ultra-Fast Charging,No,0.2883260869565217,0.0579710144927536,69,1.6957971014492752,51.89855072463768,350.0,0.5,0,0,6:00-22:00,0.021,51.9,16.89,6.37,66.0,0.2883,1.7,Unknown,276,2.0,0.0,1932,80417.98,30348.96,0.2857142857142857,0.37005039596832257,0.0579710144927536,0.0635,Healthy Stable,10116.32,23.0
EVS00089,4,200,6,8,AC Level 1,Fast Charging,No,0.2469437037037037,0.1777777777777777,136,3.4350370370370373,58.83088235294117,50.0,0.6666666666666666,0,0,9:00-18:00,0.0845,58.83,16.34,2.67,141.0,0.2469,3.43,Unknown,3264,4.0,0.74,5805,299989.71,49019.85,0.5944700460829493,0.06407487401007919,0.1777777777777777,0.2961,Healthy Stable,12254.96,34.0
EVS00090,2,300,3,10,AC Level 2,Fast Charging,Yes,0.5248464788732394,0.352112676056338,142,6.453802816901409,62.98197183098592,150.0,0.6666666666666666,1,1,6:00-22:00,0.0566,62.98,17.39,8.31,152.0,0.5248,6.45,Unknown,7100,4.0,7.04,6816,350551.14,167510.3,0.6221198156682028,0.10007199424046076,0.352112676056338,0.3697,Critical Congestion,83755.15,71.0
EVS00091,8,1200,10,11,AC Level 1,Fast Charging,Yes,0.1317052631578947,0.0631578947368421,95,1.374,63.22010526315789,150.0,0.8,0,0,24/7,0.0151,63.22,18.51,3.61,86.0,0.1317,1.37,Unknown,570,2.0,0.0,3610,167068.24,32590.7,0.4055299539170507,0.4240460763138949,0.0631578947368421,0.1027,Overbuilt,4073.84,11.88
EVS00092,2,700,3,8,AC Level 1,Ultra-Fast Charging,Yes,0.4927384615384615,0.3846153846153846,143,6.913496503496504,59.12881118881119,350.0,0.6666666666666666,0,1,24/7,0.025,59.13,16.72,6.68,147.0,0.4927,6.91,Unknown,7865,6.0,11.19,7436,341816.48,136590.74,0.6267281105990784,0.244060475161987,0.3846153846153846,0.3557,Healthy Stable,68295.37,71.5
EVS00093,6,2100,8,4,AC Level 1,Ultra-Fast Charging,Yes,0.1607186046511628,0.1162790697674418,129,2.887829457364341,57.85852713178294,350.0,0.75,0,0,9:00-18:00,0.0082,57.86,16.16,1.81,153.0,0.1607,2.89,Unknown,1935,4.0,0.78,5289,268969.9,30146.01,0.5622119815668203,0.748020158387329,0.1162790697674418,0.1218,Overbuilt,5024.34,21.5
EVS00094,3,150,7,8,AC Level 2,Fast Charging,Yes,0.3330638888888889,0.125,72,2.5844444444444448,59.951388888888886,50.0,0.4285714285714285,0,0,9:00-18:00,0.1143,59.95,16.46,5.08,78.0,0.3331,2.58,Unknown,648,2.0,0.0,2016,85352.04,26316.0,0.2995391705069125,0.04607631389488841,0.125,0.1606,Healthy Stable,8772.0,24.0
EVS00095,2,44,3,5,AC Level 1,Destination/AC,No,0.4974169491525423,0.4011299435028249,177,8.408813559322033,59.69022598870057,22.0,0.6666666666666666,0,1,6:00-22:00,0.4075,59.69,17.25,5.3,163.0,0.4974,8.41,Unknown,12567,6.0,16.38,12390,540534.64,166142.82,0.783410138248848,0.007919366450683946,0.4011299435028249,0.4722,Expansion Candidate,83071.41,88.5
EVS00096,2,100,2,12,AC Level 1,Fast Charging,Yes,0.5196901234567901,0.1728395061728395,81,2.5791358024691355,62.36283950617285,50.0,1.0,1,0,24/7,0.1706,62.36,16.81,1.88,62.0,0.5197,2.58,Unknown,1134,3.0,0.0,2268,110298.43,12335.49,0.3410138248847926,0.028077753779697623,0.1728395061728395,0.1999,Healthy Stable,6167.74,40.5
EVS00097,2,44,5,6,AC Level 2,Destination/AC,Yes,0.5065490196078432,0.1176470588235294,51,2.828823529411765,60.78607843137255,22.0,0.4,0,0,24/7,0.4112,60.79,17.83,8.03,54.0,0.5065,2.83,Unknown,306,3.0,0.0,918,46376.9,20879.91,0.20276497695852536,0.007919366450683946,0.1176470588235294,0.1266,Healthy Stable,10439.96,25.5
EVS00098,3,1050,5,3,DC Fast Charger,Ultra-Fast Charging,No,0.2895909090909091,0.1735537190082644,122,3.864793388429752,51.69934426229508,350.0,0.6,0,0,6:00-22:00,0.0235,51.7,18.39,3.76,127.0,0.2896,3.86,Unknown,2562,4.0,3.28,4961,271503.43,55522.06,0.5299539170506913,0.37005039596832257,0.1735537190082644,0.2074,Healthy Stable,18507.35,40.67
EVS00099,7,2450,8,11,AC Level 2,Ultra-Fast Charging,Yes,0.1491614035087719,0.0614035087719298,115,1.8973245614035088,62.10269565217391,350.0,0.875,0,0,9:00-18:00,0.007,62.1,17.12,7.19,120.0,0.1492,1.91,Unknown,805,2.0,0.0,5016,224463.83,94250.64,0.4976958525345623,0.8740100791936645,0.0614035087719298,0.0488,Overbuilt,13464.38,16.43
EVS00100,8,1200,10,8,AC Level 2,Fast Charging,No,0.1252487179487179,0.0,39,0.4330769230769231,60.1174358974359,150.0,0.8,0,0,9:00-18:00,0.0138,60.12,15.94,6.61,38.0,0.1252,0.43,Unknown,0,1.0,0.0,312,24239.24,10058.49,0.14746543778801843,0.4240460763138949,0.0,-0.0258,Overbuilt,1257.31,4.88
EVS00101,1,50,1,13,DC Fast Charger,Fast Charging,Yes,0.8465090277777778,0.8402777777777778,144,8.448541666666666,55.928333333333335,50.0,1.0,1,1,24/7,0.4335,55.93,18.22,2.23,152.0,0.8465,8.45,Unknown,17424,7.0,11.11,6768,377878.9,46205.28,0.631336405529954,0.010079193664506839,0.8402777777777778,0.5866,Critical Congestion,46205.28,144.0
EVS00102,3,66,4,3,DC Fast Charger,Destination/AC,No,0.3478592592592593,0.074074074074074,54,1.651111111111111,62.61351851851852,22.0,0.75,0,0,24/7,0.246,62.61,16.85,2.07,47.0,0.3479,1.65,Unknown,216,2.0,0.0,918,49138.7,6031.8,0.21658986175115208,0.015838732901367888,0.074074074074074,0.1131,Healthy Stable,2010.6,18.0
EVS00103,4,88,7,16,AC Level 1,Destination/AC,No,0.2514138364779874,0.1635220125786163,159,3.328364779874214,60.33893081761006,22.0,0.5714285714285714,0,0,9:00-18:00,0.1925,60.34,16.43,5.35,147.0,0.2514,3.33,Unknown,4134,3.0,2.52,6678,415407.22,135329.67,0.7004608294930876,0.023758099352051837,0.1635220125786163,0.3408,Healthy Stable,33832.42,39.75
EVS00104,4,88,5,6,AC Level 2,Destination/AC,No,0.2760368421052631,0.0,19,0.661578947368421,66.24789473684211,22.0,0.8,0,0,6:00-22:00,0.1856,66.25,17.16,2.45,16.0,0.276,0.66,Unknown,0,1.0,0.0,152,6194.32,882.74,0.05529953917050691,0.023758099352051837,0.0,0.0174,Healthy Stable,220.68,4.75
EVS00105,5,750,10,8,AC Level 2,Fast Charging,No,0.2027108571428571,0.1485714285714285,176,2.804885714285714,60.46784090909091,150.0,0.5,0,0,24/7,0.0229,60.47,16.72,4.44,146.0,0.2027,2.81,Unknown,4576,4.0,0.57,10675,515043.55,136787.0,0.7788018433179724,0.2620590352771778,0.1485714285714285,0.3185,Healthy Stable,27357.4,35.2
EVS00106,1,350,1,14,AC Level 2,Ultra-Fast Charging,No,0.8766534351145038,0.8549618320610687,132,9.280954198473284,60.257045454545455,350.0,1.0,1,1,9:00-18:00,0.0505,60.26,17.38,5.14,144.0,0.8767,9.25,Unknown,14784,9.0,15.91,5371,300513.35,88858.61,0.5760368663594471,0.11807055435565153,0.8549618320610687,0.5488,Critical Congestion,88858.61,132.0
EVS00107,5,110,7,15,DC Fast Charger,Destination/AC,No,0.2085364864864864,0.1148648648648648,150,2.636081081081081,61.726333333333336,22.0,0.7142857142857143,0,0,6:00-22:00,0.1557,61.73,17.14,5.41,143.0,0.2085,2.64,Unknown,2550,3.0,0.0,6808,380481.66,120205.6,0.6589861751152074,0.03167746580273578,0.1148648648648648,0.3032,Healthy Stable,24041.12,30.0
EVS00108,4,1400,7,6,AC Level 2,Ultra-Fast Charging,Yes,0.2461970588235293,0.1838235294117647,136,3.611691176470588,59.08757352941176,350.0,0.5714285714285714,0,0,6:00-22:00,0.012,59.09,15.93,1.79,124.0,0.2462,3.61,Unknown,3400,3.0,3.68,6800,294577.5,33137.76,0.5944700460829493,0.496040316774658,0.1838235294117647,0.2121,Healthy Stable,8284.44,34.0
EVS00109,5,250,7,8,DC Fast Charger,Fast Charging,No,0.1770783505154639,0.0412371134020618,97,1.6682474226804125,53.1239175257732,50.0,0.7142857142857143,0,0,24/7,0.0867,53.12,16.89,3.28,92.0,0.1771,1.67,Unknown,388,4.0,0.0,3104,158889.69,30852.79,0.4147465437788018,0.08207343412526998,0.0412371134020618,0.166,Low Demand,6170.56,19.4
EVS00110,5,1750,9,8,AC Level 1,Ultra-Fast Charging,Yes,0.2170299363057325,0.1210191082802547,157,2.5445859872611467,65.10821656050955,350.0,0.5555555555555556,0,0,9:00-18:00,0.0101,65.11,18.66,3.63,131.0,0.217,2.54,Unknown,2983,3.0,1.27,8949,460042.34,89482.15,0.6912442396313364,0.6220302375809935,0.1210191082802547,0.2005,Healthy Stable,17896.43,31.4
EVS00111,6,2100,7,16,DC Fast Charger,Ultra-Fast Charging,Yes,0.1363724137931034,0.1034482758620689,58,0.9984482758620692,49.09344827586207,350.0,0.8571428571428571,0,0,6:00-22:00,0.011,49.09,15.87,2.41,60.0,0.1364,1.0,Unknown,348,3.0,0.0,1044,53391.73,8123.48,0.2350230414746544,0.748020158387329,0.1034482758620689,-0.0142,Overbuilt,1353.91,9.67
EVS00112,2,100,2,9,AC Level 1,Fast Charging,Yes,0.5141887218045114,0.3082706766917293,134,5.85703007518797,61.242313432835815,50.0,1.0,1,1,6:00-22:00,0.1737,61.24,17.1,6.09,143.0,0.5142,5.85,Unknown,5494,5.0,7.46,5187,304684.11,108553.27,0.5852534562211982,0.028077753779697623,0.3082706766917293,0.3518,Critical Congestion,54276.64,67.0
EVS00113,6,900,10,12,AC Level 2,Fast Charging,Yes,0.1718190082644628,0.0991735537190082,122,1.4724380165289257,61.348688524590166,150.0,0.6,0,0,24/7,0.0187,61.35,16.51,4.56,106.0,0.1718,1.48,Unknown,1464,3.0,0.0,5445,243768.78,67263.9,0.5299539170506913,0.3160547156227501,0.0991735537190082,0.1884,Overbuilt,11210.65,20.33
EVS00114,7,350,9,4,AC Level 2,Fast Charging,Yes,0.144520731707317,0.0365853658536585,82,1.4029268292682928,60.69963414634146,50.0,0.7777777777777778,0,0,6:00-22:00,0.0482,60.7,16.9,6.76,90.0,0.1445,1.4,Unknown,246,2.0,0.0,2706,113665.61,45425.54,0.34562211981566815,0.11807055435565153,0.0365853658536585,0.1293,Overbuilt,6489.36,11.71
EVS00115,2,100,4,8,AC Level 2,Fast Charging,No,0.4957761467889908,0.2660550458715596,109,4.789266055045871,59.57449541284404,50.0,0.5,0,0,6:00-22:00,0.1697,59.57,16.6,5.24,98.0,0.4958,4.79,Unknown,3161,4.0,3.67,3706,197233.76,62279.33,0.47004608294930883,0.028077753779697623,0.2660550458715596,0.2888,Healthy Stable,31139.66,54.5
EVS00116,1,50,1,9,AC Level 2,Fast Charging,Yes,0.8984029411764706,0.8137254901960784,102,7.49,61.317549019607846,50.0,1.0,1,1,6:00-22:00,0.3267,61.32,16.36,5.01,108.0,0.8984,7.49,Unknown,8466,5.0,14.71,2958,170192.2,52074.06,0.4377880184331797,0.010079193664506839,0.8137254901960784,0.4986,Critical Congestion,52074.06,102.0
EVS00117,4,88,7,16,AC Level 2,Destination/AC,No,0.2557869565217391,0.0434782608695652,23,0.6165217391304347,61.38739130434782,22.0,0.5714285714285714,0,0,6:00-22:00,0.1866,61.39,16.19,6.15,21.0,0.2558,0.62,Unknown,23,2.0,0.0,161,8565.04,3255.42,0.07373271889400922,0.023758099352051837,0.0434782608695652,0.0421,Healthy Stable,813.86,5.75
EVS00118,6,132,8,11,DC Fast Charger,Destination/AC,No,0.18662,0.1,30,0.6273333333333333,67.185,22.0,0.75,0,0,24/7,0.1302,67.19,18.96,3.34,38.0,0.1866,0.63,Unknown,90,2.0,0.0,450,17063.1,3002.4,0.10599078341013826,0.03959683225341972,0.1,0.0745,Low Demand,500.4,5.0
EVS00119,5,250,6,9,AC Level 2,Fast Charging,Yes,0.2052735849056604,0.0377358490566037,53,1.2130188679245284,61.58132075471698,50.0,0.8333333333333334,0,0,9:00-18:00,0.0687,61.58,16.44,3.03,55.0,0.2053,1.21,Unknown,106,3.0,0.0,795,46183.35,8510.74,0.2119815668202765,0.08207343412526998,0.0377358490566037,0.0835,Healthy Stable,1702.15,10.6
EVS00120,7,1050,9,3,AC Level 2,Fast Charging,No,0.1404814814814814,0.074074074074074,27,0.8566666666666666,58.99925925925926,150.0,0.7777777777777778,0,0,24/7,0.0167,59.0,16.83,4.88,33.0,0.1405,0.86,Unknown,54,2.0,0.0,378,12268.13,3554.55,0.09216589861751152,0.37005039596832257,0.074074074074074,-0.0075,Overbuilt,507.79,3.86
EVS00121,2,300,3,9,DC Fast Charger,Fast Charging,Yes,0.4548916666666667,0.2083333333333333,96,4.012395833333334,54.587812500000005,150.0,0.6666666666666666,0,0,24/7,0.0666,54.59,15.83,6.48,87.0,0.4549,4.01,Unknown,1920,4.0,3.13,3168,145926.43,59724.48,0.41013824884792627,0.10007199424046076,0.2083333333333333,0.2274,Healthy Stable,29862.24,48.0
EVS00122,2,100,2,5,AC Level 2,Fast Charging,Yes,0.5219401785714286,0.3303571428571428,112,5.8965178571428565,62.69678571428572,50.0,1.0,1,1,9:00-18:00,0.1769,62.7,18.24,5.43,125.0,0.5219,5.9,Unknown,4144,4.0,4.46,4704,228841.76,68054.56,0.4838709677419355,0.028077753779697623,0.3303571428571428,0.3201,Critical Congestion,34027.28,56.0
EVS00123,4,200,7,5,AC Level 2,Fast Charging,Yes,0.2623948717948718,0.1025641025641025,117,2.364700854700855,62.97521367521368,50.0,0.5714285714285714,0,0,6:00-22:00,0.0896,62.98,18.44,3.93,122.0,0.2624,2.36,Unknown,1404,2.0,0.0,3276,252383.39,53821.17,0.5069124423963134,0.06407487401007919,0.1025641025641025,0.231,Healthy Stable,13455.29,29.25
EVS00124,5,250,6,7,AC Level 2,Fast Charging,Yes,0.2059111111111111,0.1222222222222222,90,1.841888888888889,61.77277777777778,50.0,0.8333333333333334,0,0,24/7,0.072,61.77,18.28,8.66,92.0,0.2059,1.84,Unknown,990,3.0,0.0,3600,148044.69,70150.5,0.3824884792626728,0.08207343412526998,0.1222222222222222,0.1855,Healthy Stable,14030.1,18.0
EVS00125,1,50,1,4,DC Fast Charger,Fast Charging,No,0.8126841176470587,0.7764705882352941,171,8.834323529411765,53.242046783625725,50.0,1.0,1,1,6:00-22:00,0.4417,53.24,16.96,8.33,156.0,0.8127,8.86,Unknown,22572,6.0,15.2,10370,492901.23,242154.8,0.7557603686635945,0.010079193664506839,0.7764705882352941,0.6109,Critical Congestion,242154.8,171.0
EVS00126,6,900,10,5,AC Level 1,Fast Charging,Yes,0.1675699115044248,0.0707964601769911,113,1.9287610619469024,60.32619469026548,150.0,0.6,0,0,24/7,0.0195,60.33,17.09,8.18,108.0,0.1676,1.93,Unknown,904,2.0,0.0,3729,218176.56,104428.95,0.48847926267281105,0.3160547156227501,0.0707964601769911,0.1605,Overbuilt,17404.82,18.83
EVS00127,5,110,8,14,DC Fast Charger,Destination/AC,No,0.2055461538461538,0.0384615384615384,26,0.551923076923077,61.66269230769231,22.0,0.625,0,0,6:00-22:00,0.164,61.66,17.45,3.73,28.0,0.2055,0.55,Unknown,26,2.0,0.0,208,11793.5,2524.08,0.08755760368663594,0.03167746580273578,0.0384615384615384,0.0441,Healthy Stable,504.82,5.2
EVS00128,4,200,6,13,AC Level 2,Fast Charging,No,0.2520827586206896,0.1724137931034483,147,3.310758620689655,59.676054421768704,50.0,0.6666666666666666,0,0,24/7,0.0889,59.68,17.07,2.79,141.0,0.2521,3.3,Unknown,3675,3.0,0.68,6670,363859.67,59364.45,0.6451612903225806,0.06407487401007919,0.1724137931034483,0.3142,Healthy Stable,14841.11,36.75
EVS00129,2,44,4,5,AC Level 1,Destination/AC,Yes,0.4982725806451613,0.3225806451612903,124,5.538387096774193,59.792338709677416,22.0,0.5,0,1,6:00-22:00,0.39,59.79,16.4,1.67,109.0,0.4983,5.54,Unknown,4960,4.0,4.84,4836,252212.9,25691.56,0.5391705069124424,0.007919366450683946,0.3225806451612903,0.3431,Healthy Stable,12845.78,62.0
EVS00130,2,300,4,13,DC Fast Charger,Fast Charging,Yes,0.4415169014084507,0.2816901408450704,142,6.432605633802817,52.98225352112676,150.0,0.5,0,0,24/7,0.0758,52.98,17.13,6.13,119.0,0.4415,6.43,Unknown,5680,10.0,9.86,7526,345460.01,123677.74,0.6221198156682028,0.10007199424046076,0.2816901408450704,0.3415,Healthy Stable,61838.87,71.0
EVS00131,1,50,1,14,AC Level 1,Fast Charging,Yes,0.8768152380952381,0.8,105,7.583428571428572,60.10171428571429,50.0,1.0,1,1,6:00-22:00,0.3452,60.1,16.86,2.75,108.0,0.8768,7.58,Unknown,8820,5.0,10.48,4200,185877.41,30329.25,0.4516129032258065,0.010079193664506839,0.8,0.4986,Critical Congestion,30329.25,105.0
EVS00132,1,150,1,10,AC Level 1,Fast Charging,No,0.88771,0.8454545454545455,111,8.106045454545454,59.90387387387387,150.0,1.0,1,1,9:00-18:00,0.1182,59.9,17.19,4.74,106.0,0.8877,8.04,Unknown,10323,5.0,17.12,3960,209943.47,57823.7,0.47926267281105994,0.04607631389488841,0.8454545454545455,0.5207,Critical Congestion,57823.7,111.0
EVS00133,3,66,4,12,DC Fast Charger,Destination/AC,Yes,0.30748,0.0666666666666666,30,1.0873333333333333,55.34733333333334,22.0,0.75,0,0,6:00-22:00,0.2842,55.35,16.82,7.36,29.0,0.3075,1.09,Unknown,60,2.0,0.0,150,15141.12,6621.9,0.10599078341013826,0.015838732901367888,0.0666666666666666,0.0659,Healthy Stable,2207.3,10.0
EVS00134,6,300,8,9,AC Level 1,Fast Charging,No,0.1851532110091743,0.0458715596330275,110,1.7168348623853211,66.049,50.0,0.75,0,0,24/7,0.0577,66.05,18.67,6.27,107.0,0.1852,1.71,Unknown,550,3.0,0.0,3706,223876.63,75208.91,0.4746543778801844,0.10007199424046076,0.0458715596330275,0.1882,Low Demand,12534.82,18.33
EVS00135,7,2450,10,9,DC Fast Charger,Ultra-Fast Charging,No,0.1241233766233766,0.0974025974025974,154,2.206298701298701,52.13136363636364,350.0,0.7,0,0,6:00-22:00,0.0097,52.13,17.26,4.39,146.0,0.1241,2.21,Unknown,2310,3.0,0.65,6468,409282.26,104051.64,0.6774193548387097,0.8740100791936645,0.0974025974025974,0.1351,Overbuilt,14864.52,22.0
