Station_ID,Number_of_Chargers,Max_Station_Power_kW,Parking_Spots,Station_Age_Years,Charger_Type,Station_Type,Renewable_Energy_Source,Avg_Utilization,Congestion_Freq,Total_Sessions,Avg_Wait_Time,Avg_Session_Duration,Power_per_Charger,Charger_to_Parking_Ratio,Target_High_Util,Target_High_Congestion
EVS00166,7,2450,9,13,AC Level 1,Ultra-Fast Charging,No,0.14919675324675324,0.05844155844155844,156,2.093344155844156,61.8575,350.0,0.7777777777777778,0,0
EVS00167,4,600,5,12,DC Fast Charger,Fast Charging,Yes,0.22270266666666666,0.06666666666666667,75,1.4458666666666666,53.4488,150.0,0.8,0,0
EVS00168,3,450,7,11,DC Fast Charger,Fast Charging,Yes,0.27002444444444446,0.0,45,1.2855555555555556,48.605111111111114,150.0,0.42857142857142855,0,0
EVS00169,1,22,1,13,DC Fast Charger,Destination/AC,Yes,0.8923364864864864,0.7567567567567568,75,5.470810810810811,62.618,22.0,1.0,1,1
EVS00170,3,1050,4,14,AC Level 2,Ultra-Fast Charging,No,0.33837500000000004,0.041666666666666664,24,0.6579166666666666,60.907916666666665,350.0,0.75,0,0
EVS00171,3,450,5,11,AC Level 1,Fast Charging,Yes,0.3199945945945946,0.05405405405405406,37,0.9589189189189188,57.60027027027027,150.0,0.6,0,0
EVS00172,3,1050,4,9,DC Fast Charger,Ultra-Fast Charging,Yes,0.265325,0.10714285714285714,28,0.8150000000000001,47.75928571428572,350.0,0.75,0,0
EVS00173,2,100,3,9,AC Level 2,Fast Charging,No,0.5113539473684211,0.4144736842105263,152,7.258947368421052,61.41717105263158,50.0,0.6666666666666666,0,1
EVS00174,2,44,3,10,AC Level 1,Destination/AC,No,0.516786046511628,0.3488372093023256,130,5.795775193798449,61.57992307692308,22.0,0.6666666666666666,1,1
EVS00175,3,450,5,12,DC Fast Charger,Fast Charging,Yes,0.2765548611111111,0.19444444444444445,145,3.9751388888888886,49.436689655172415,150.0,0.6,0,0
EVS00176,3,1050,4,11,DC Fast Charger,Ultra-Fast Charging,No,0.2864762886597938,0.12371134020618557,97,3.265876288659794,51.565670103092785,350.0,0.75,0,0
EVS00177,3,450,4,16,AC Level 2,Fast Charging,Yes,0.35833939393939396,0.18181818181818182,135,3.572651515151515,63.06792592592593,150.0,0.75,0,0
EVS00178,7,2450,9,4,AC Level 1,Ultra-Fast Charging,No,0.14936052631578947,0.05263157894736842,38,0.45473684210526316,62.728157894736846,350.0,0.7777777777777778,0,0
EVS00179,2,300,3,9,AC Level 2,Fast Charging,Yes,0.5190575539568345,0.3381294964028777,141,5.909496402877697,61.66794326241135,150.0,0.6666666666666666,1,1
EVS00180,2,100,3,9,AC Level 2,Fast Charging,Yes,0.54165,0.19230769230769232,104,4.472019230769231,65.17423076923077,50.0,0.6666666666666666,1,0
EVS00181,5,110,6,7,AC Level 2,Destination/AC,No,0.20047735849056605,0.15723270440251572,159,3.0242767295597486,60.14471698113208,22.0,0.8333333333333334,0,0
EVS00182,7,154,9,11,AC Level 1,Destination/AC,No,0.1446581395348837,0.023255813953488372,43,0.5646511627906977,60.7539534883721,22.0,0.7777777777777778,0,0
EVS00183,2,700,3,3,AC Level 1,Ultra-Fast Charging,Yes,0.4944336448598131,0.17757009345794392,107,4.235046728971962,59.33196261682242,350.0,0.6666666666666666,0,0
EVS00184,1,150,1,4,DC Fast Charger,Fast Charging,No,0.809244776119403,0.7014925373134329,134,9.36044776119403,53.29880597014925,150.0,1.0,1,1
EVS00185,6,900,10,5,AC Level 2,Fast Charging,No,0.17359381443298968,0.09278350515463918,97,1.8048453608247421,62.492164948453606,150.0,0.6,0,0
EVS00186,3,450,4,6,AC Level 1,Fast Charging,No,0.3306695652173913,0.17391304347826086,92,2.84945652173913,59.520760869565216,150.0,0.75,0,0
EVS00187,5,250,9,15,DC Fast Charger,Fast Charging,No,0.1744923076923077,0.09615384615384616,52,0.8857692307692309,52.34865384615385,50.0,0.5555555555555556,0,0
EVS00188,1,22,2,4,DC Fast Charger,Destination/AC,Yes,0.9021548387096774,0.8548387096774194,62,7.780161290322581,61.47,22.0,0.5,1,1
EVS00189,4,88,7,4,AC Level 1,Destination/AC,No,0.25966206896551725,0.10344827586206896,58,1.2863793103448276,62.31862068965517,22.0,0.5714285714285714,0,0
EVS00190,5,1750,7,15,AC Level 1,Ultra-Fast Charging,No,0.20101612903225805,0.04838709677419355,62,1.2540322580645162,60.302903225806446,350.0,0.7142857142857143,0,0
EVS00191,2,300,2,9,AC Level 2,Fast Charging,Yes,0.5223110169491525,0.3220338983050847,118,6.088813559322034,62.677542372881355,150.0,1.0,1,1
EVS00192,3,150,5,14,DC Fast Charger,Fast Charging,No,0.27857119999999996,0.128,125,3.7950399999999997,50.142480000000006,50.0,0.6,0,0
EVS00193,2,100,2,15,AC Level 2,Fast Charging,No,0.5088339285714286,0.30357142857142855,112,5.423928571428571,61.224553571428565,50.0,1.0,0,1
EVS00194,6,2100,7,14,AC Level 1,Ultra-Fast Charging,Yes,0.1754551282051282,0.07692307692307693,78,1.408974358974359,63.16397435897436,350.0,0.8571428571428571,0,0
EVS00195,3,450,4,16,DC Fast Charger,Fast Charging,No,0.2869655,0.305,200,5.53175,51.65335,150.0,0.75,0,1
EVS00196,3,1050,5,3,AC Level 1,Ultra-Fast Charging,No,0.3347913043478261,0.08695652173913043,23,0.971304347826087,60.26304347826087,350.0,0.6,0,0
EVS00197,5,250,7,15,AC Level 1,Fast Charging,Yes,0.1939450704225352,0.07042253521126761,71,1.3574647887323943,58.18408450704225,50.0,0.7142857142857143,0,0
EVS00198,5,1750,10,12,AC Level 1,Ultra-Fast Charging,Yes,0.20901714285714285,0.05714285714285714,35,0.9437142857142857,62.70399999999999,350.0,0.5,0,0
EVS00199,5,750,9,7,DC Fast Charger,Fast Charging,No,0.1786290909090909,0.05454545454545454,55,1.1992727272727273,53.58836363636364,150.0,0.5555555555555556,0,0
EVS00200,8,2800,10,15,DC Fast Charger,Ultra-Fast Charging,Yes,0.11186264367816091,0.07471264367816093,175,2.1528160919540227,53.390457142857144,350.0,0.8,0,0
EVS00201,5,750,7,3,AC Level 1,Fast Charging,No,0.21033793103448276,0.04310344827586207,116,1.6385344827586206,63.100948275862066,150.0,0.7142857142857143,0,0
EVS00202,7,154,10,4,AC Level 2,Destination/AC,No,0.14561447368421052,0.13157894736842105,152,2.596842105263158,61.15934210526316,22.0,0.7,0,0
EVS00203,1,150,2,8,AC Level 2,Fast Charging,Yes,0.9024361904761904,0.8380952380952381,105,7.941999999999999,62.071619047619045,150.0,0.5,1,1
EVS00204,2,44,3,15,AC Level 1,Destination/AC,Yes,0.5014711111111111,0.2814814814814815,135,5.598444444444445,60.17659259259259,22.0,0.6666666666666666,0,0
EVS00205,4,88,6,6,AC Level 1,Destination/AC,Yes,0.24518378378378378,0.09009009009009009,111,2.082072072072072,58.844234234234236,22.0,0.6666666666666666,0,0
EVS00206,3,150,4,14,AC Level 2,Fast Charging,Yes,0.3614578125,0.09375,64,2.01046875,65.06281249999999,50.0,0.75,0,0
EVS00207,4,1400,5,3,DC Fast Charger,Ultra-Fast Charging,Yes,0.22404850299401197,0.08982035928143713,169,2.820808383233533,53.13568047337278,350.0,0.8,0,0
EVS00208,2,100,3,16,AC Level 2,Fast Charging,No,0.5095379888268157,0.3575418994413408,180,7.967011173184358,60.80488888888888,50.0,0.6666666666666666,0,1
EVS00209,5,1750,10,9,AC Level 2,Ultra-Fast Charging,Yes,0.20531454545454544,0.05454545454545454,55,1.0072727272727273,61.593090909090904,350.0,0.5,0,0
EVS00210,2,700,3,16,AC Level 2,Ultra-Fast Charging,No,0.5222439393939394,0.32575757575757575,133,5.634242424242425,62.29300751879699,350.0,0.6666666666666666,1,1
EVS00211,3,150,4,12,AC Level 1,Fast Charging,Yes,0.3363909090909091,0.07272727272727272,55,2.2323636363636363,60.55054545454546,50.0,0.75,0,0
EVS00212,5,1750,10,15,DC Fast Charger,Ultra-Fast Charging,No,0.16615785714285713,0.12857142857142856,141,2.5854642857142855,49.49276595744681,350.0,0.5,0,0
EVS00213,1,22,1,8,DC Fast Charger,Destination/AC,Yes,0.9075947368421052,0.868421052631579,153,8.567302631578947,63.23509803921568,22.0,1.0,1,1
EVS00214,2,300,3,11,AC Level 1,Fast Charging,Yes,0.5262865384615385,0.21153846153846154,104,4.31048076923077,63.15442307692308,150.0,0.6666666666666666,1,0
EVS00215,5,110,6,15,DC Fast Charger,Destination/AC,No,0.197858940397351,0.07947019867549669,151,2.676754966887417,59.358079470198675,22.0,0.8333333333333334,0,0
EVS00216,5,110,9,13,AC Level 2,Destination/AC,Yes,0.21291034482758622,0.05172413793103448,58,1.1293103448275863,63.87241379310345,22.0,0.5555555555555556,0,0
EVS00217,3,66,4,7,DC Fast Charger,Destination/AC,No,0.336439393939394,0.09090909090909091,33,0.7990909090909091,60.55727272727273,22.0,0.75,0,0
EVS00218,2,300,2,12,DC Fast Charger,Fast Charging,No,0.4868551724137931,0.10344827586206896,29,1.82,58.422758620689656,150.0,1.0,0,0
EVS00219,2,300,5,5,AC Level 1,Fast Charging,No,0.50175,0.1625,80,3.99675,60.210375,150.0,0.4,0,0
EVS00220,6,2100,9,16,AC Level 2,Ultra-Fast Charging,No,0.1719425,0.1,160,2.3811875000000002,61.900437499999995,350.0,0.6666666666666666,0,0
EVS00221,6,900,9,3,AC Level 1,Fast Charging,Yes,0.1852792452830189,0.03773584905660377,53,0.7447169811320754,66.69962264150944,150.0,0.6666666666666666,0,0
EVS00222,4,600,5,3,AC Level 1,Fast Charging,No,0.251936,0.07,100,2.3295,60.4654,150.0,0.8,0,0
EVS00223,2,300,4,6,AC Level 1,Fast Charging,Yes,0.49620563380281696,0.3591549295774648,143,6.174366197183098,59.54524475524475,150.0,0.5,0,1
EVS00224,1,22,1,9,DC Fast Charger,Destination/AC,Yes,0.9105520833333333,0.8541666666666666,48,3.581041666666667,64.66708333333334,22.0,1.0,1,1
EVS00225,4,88,8,16,AC Level 1,Destination/AC,Yes,0.2687447552447553,0.15384615384615385,144,3.184825174825175,64.05090277777778,22.0,0.5,0,0
EVS00226,4,1400,5,7,DC Fast Charger,Ultra-Fast Charging,Yes,0.2213126984126984,0.047619047619047616,63,1.5053968253968255,53.11507936507937,350.0,0.8,0,0
EVS00227,2,44,2,9,AC Level 1,Destination/AC,Yes,0.5238579831932774,0.2773109243697479,119,5.932941176470588,62.862857142857145,22.0,1.0,1,0
EVS00228,2,44,3,7,DC Fast Charger,Destination/AC,Yes,0.536446875,0.3359375,128,5.343984375,64.43109375,22.0,0.6666666666666666,1,1
EVS00229,1,22,2,6,AC Level 2,Destination/AC,Yes,0.8990783132530121,0.8554216867469879,83,7.895421686746987,60.4444578313253,22.0,0.5,1,1
EVS00230,2,44,3,16,DC Fast Charger,Destination/AC,Yes,0.5696552631578947,0.07894736842105263,38,2.0826315789473684,68.3578947368421,22.0,0.6666666666666666,1,0
EVS00231,3,66,7,8,AC Level 2,Destination/AC,Yes,0.3611153846153846,0.17307692307692307,104,3.1655769230769235,65.00019230769232,22.0,0.42857142857142855,0,0
EVS00232,3,150,6,16,DC Fast Charger,Fast Charging,No,0.29540337078651685,0.3202247191011236,179,5.431376404494382,52.87558659217877,50.0,0.5,0,1
EVS00233,3,1050,4,7,AC Level 1,Ultra-Fast Charging,No,0.34433749999999996,0.0,24,0.8833333333333333,61.98083333333333,350.0,0.75,0,0
EVS00234,2,100,3,10,AC Level 2,Fast Charging,No,0.5173867768595042,0.30578512396694213,122,6.349462809917355,61.9011475409836,50.0,0.6666666666666666,1,1
EVS00235,2,44,3,5,DC Fast Charger,Destination/AC,No,0.541225,0.17857142857142858,114,4.251785714285714,64.11026315789474,22.0,0.6666666666666666,1,0
EVS00236,4,88,6,6,AC Level 2,Destination/AC,Yes,0.2628738461538462,0.1076923076923077,130,2.788846153846154,63.090692307692315,22.0,0.6666666666666666,0,0
EVS00237,5,250,9,3,AC Level 2,Fast Charging,Yes,0.20893027522935778,0.10091743119266056,109,2.2084403669724773,62.6791743119266,50.0,0.5555555555555556,0,0
EVS00238,4,600,6,7,DC Fast Charger,Fast Charging,No,0.2110298969072165,0.1134020618556701,97,2.471134020618557,50.646391752577316,150.0,0.6666666666666666,0,0
EVS00239,6,900,8,12,AC Level 2,Fast Charging,Yes,0.1816327868852459,0.06557377049180328,61,1.1622950819672133,65.38754098360656,150.0,0.75,0,0
EVS00240,2,44,3,4,AC Level 1,Destination/AC,Yes,0.5161553719008264,0.33884297520661155,123,6.117851239669421,61.16869918699187,22.0,0.6666666666666666,1,1
EVS00241,1,350,3,15,AC Level 1,Ultra-Fast Charging,Yes,0.8610785714285715,0.6428571428571429,42,3.9176190476190476,58.108809523809526,350.0,0.3333333333333333,1,1
EVS00242,8,400,10,13,AC Level 2,Fast Charging,Yes,0.13002330097087378,0.10679611650485436,103,1.5349514563106796,62.41077669902913,50.0,0.8,0,0
EVS00243,3,1050,6,13,AC Level 1,Ultra-Fast Charging,No,0.3587730769230769,0.07692307692307693,27,0.9926923076923077,62.18888888888888,350.0,0.5,0,0
EVS00244,1,50,1,13,AC Level 2,Fast Charging,No,0.8762042372881356,0.7966101694915254,118,8.702627118644068,59.798813559322035,50.0,1.0,1,1
EVS00245,2,300,3,6,AC Level 2,Fast Charging,Yes,0.4974388888888889,0.2037037037037037,108,4.55787037037037,59.6925,150.0,0.6666666666666666,0,0
EVS00246,5,1750,7,9,AC Level 2,Ultra-Fast Charging,Yes,0.1906608695652174,0.0,23,0.6721739130434782,57.19782608695652,350.0,0.7142857142857143,0,0
EVS00247,3,150,6,11,AC Level 1,Fast Charging,No,0.3305735294117647,0.25735294117647056,137,4.953419117647059,59.06934306569343,50.0,0.5,0,0
EVS00248,4,600,7,14,DC Fast Charger,Fast Charging,Yes,0.23465151515151517,0.12121212121212122,67,1.7331060606060606,55.47537313432836,150.0,0.5714285714285714,0,0
EVS00249,3,66,5,9,DC Fast Charger,Destination/AC,No,0.3197416149068323,0.2484472049689441,162,4.62751552795031,57.19845679012345,22.0,0.6,0,0
EVS00250,5,250,10,16,DC Fast Charger,Fast Charging,Yes,0.15181875,0.0,16,0.56125,45.545625,50.0,0.5,0,0
EVS00251,5,110,9,7,DC Fast Charger,Destination/AC,No,0.19211818181818183,0.022727272727272728,44,1.0159090909090909,57.635681818181816,22.0,0.5555555555555556,0,0
EVS00252,5,1750,7,16,AC Level 2,Ultra-Fast Charging,Yes,0.19779702970297028,0.0594059405940594,102,2.152029702970297,58.75764705882353,350.0,0.7142857142857143,0,0
EVS00253,6,300,8,4,DC Fast Charger,Fast Charging,No,0.14613214285714288,0.07142857142857142,56,0.8016071428571429,52.60821428571428,50.0,0.75,0,0
EVS00254,1,150,1,11,AC Level 1,Fast Charging,No,0.8838012987012988,0.7272727272727273,77,5.642857142857143,60.36896103896104,150.0,1.0,1,1
EVS00255,8,2800,10,8,DC Fast Charger,Ultra-Fast Charging,Yes,0.10990588235294117,0.058823529411764705,120,1.3827310924369747,52.315666666666665,350.0,0.8,0,0
EVS00256,4,200,5,10,AC Level 2,Fast Charging,Yes,0.26816388888888887,0.027777777777777776,36,1.335,64.35833333333333,50.0,0.8,0,0
EVS00257,2,44,3,15,AC Level 1,Destination/AC,No,0.5057644927536232,0.30434782608695654,138,5.409782608695652,60.76753623188406,22.0,0.6666666666666666,0,1
EVS00258,1,150,2,6,AC Level 2,Fast Charging,No,0.9029914285714286,0.7428571428571429,35,3.144285714285714,63.42371428571428,150.0,0.5,1,1
EVS00259,3,1050,4,14,AC Level 2,Ultra-Fast Charging,No,0.3472314285714286,0.0,35,1.2194285714285715,62.501714285714286,350.0,0.75,0,0
EVS00260,1,22,2,3,DC Fast Charger,Destination/AC,Yes,0.9026651785714286,0.8482142857142857,113,9.667098214285714,62.165044247787606,22.0,0.5,1,1
EVS00261,4,200,6,10,AC Level 2,Fast Charging,No,0.2541294478527607,0.22699386503067484,163,3.9520858895705526,60.99147239263804,50.0,0.6666666666666666,0,0
EVS00262,2,100,3,4,AC Level 2,Fast Charging,Yes,0.4669083333333333,0.0625,48,1.7162499999999998,56.029583333333335,50.0,0.6666666666666666,0,0
EVS00263,1,50,3,4,DC Fast Charger,Fast Charging,Yes,0.8546289855072464,0.7536231884057971,69,6.930000000000001,57.78782608695652,50.0,0.3333333333333333,1,1
EVS00264,3,150,6,6,AC Level 2,Fast Charging,Yes,0.33403659793814433,0.28350515463917525,194,6.082061855670103,60.12716494845361,50.0,0.5,0,0
EVS00265,4,1400,9,5,DC Fast Charger,Ultra-Fast Charging,No,0.2180434554973822,0.2356020942408377,191,4.075759162303665,52.3303664921466,350.0,0.4444444444444444,0,0
EVS00266,4,600,5,6,AC Level 1,Fast Charging,Yes,0.24824672897196262,0.19626168224299065,107,2.775607476635514,59.57859813084112,150.0,0.8,0,0
EVS00267,1,50,2,4,AC Level 2,Fast Charging,No,0.9013470588235295,0.8117647058823529,85,6.0902352941176465,62.125882352941176,50.0,0.5,1,1
EVS00268,7,350,10,5,DC Fast Charger,Fast Charging,No,0.1141763157894737,0.02631578947368421,76,0.8047368421052632,47.95434210526316,50.0,0.7,0,0
EVS00269,6,300,8,12,AC Level 2,Fast Charging,Yes,0.1690701612903226,0.0967741935483871,124,2.116129032258064,60.866048387096775,50.0,0.75,0,0
EVS00270,1,150,1,8,DC Fast Charger,Fast Charging,No,0.779251282051282,0.7264957264957265,118,7.527094017094017,50.998050847457634,150.0,1.0,1,1
EVS00271,2,100,4,14,AC Level 2,Fast Charging,No,0.5203074626865671,0.14925373134328357,67,2.7722388059701495,62.43716417910448,50.0,0.5,1,0
EVS00272,2,44,2,9,DC Fast Charger,Destination/AC,Yes,0.4834777777777778,0.07407407407407407,27,0.8985185185185185,58.01814814814815,22.0,1.0,0,0
EVS00273,7,154,9,12,AC Level 2,Destination/AC,No,0.14751999999999998,0.06666666666666667,45,0.5988888888888889,61.958000000000006,22.0,0.7777777777777778,0,0
EVS00274,3,150,7,8,AC Level 2,Fast Charging,No,0.3255290322580645,0.23870967741935484,155,5.128967741935484,58.59509677419355,50.0,0.42857142857142855,0,0
EVS00275,4,88,5,15,AC Level 1,Destination/AC,Yes,0.24749277108433732,0.08433734939759036,84,2.040542168674699,58.69166666666667,22.0,0.8,0,0
EVS00276,3,66,5,6,AC Level 1,Destination/AC,Yes,0.35287093023255817,0.11627906976744186,87,2.508895348837209,62.78563218390805,22.0,0.6,0,0
EVS00277,4,200,5,15,AC Level 2,Fast Charging,Yes,0.23236326530612245,0.11224489795918367,98,2.434285714285714,55.767755102040816,50.0,0.8,0,0
EVS00278,1,150,2,6,DC Fast Charger,Fast Charging,No,0.803134693877551,0.7142857142857143,148,9.012721088435374,52.58013513513513,150.0,0.5,1,1
EVS00279,4,88,7,12,AC Level 2,Destination/AC,Yes,0.24883636363636363,0.0,22,0.7622727272727272,59.71727272727273,22.0,0.5714285714285714,0,0
EVS00280,4,1400,7,5,AC Level 2,Ultra-Fast Charging,No,0.24988000000000002,0.2,30,1.0433333333333334,59.97,350.0,0.5714285714285714,0,0
EVS00281,2,300,5,9,AC Level 2,Fast Charging,Yes,0.5112296875,0.109375,64,2.43765625,61.34703125,150.0,0.4,0,0
EVS00282,3,1050,7,9,AC Level 2,Ultra-Fast Charging,Yes,0.34231149425287355,0.11494252873563218,87,3.4763218390804598,61.616206896551724,350.0,0.42857142857142855,0,0
EVS00283,2,100,3,3,DC Fast Charger,Fast Charging,Yes,0.4394806722689076,0.29411764705882354,119,5.373613445378152,52.7381512605042,50.0,0.6666666666666666,0,1
EVS00284,2,44,4,7,AC Level 2,Destination/AC,No,0.4877421052631579,0.2543859649122807,114,4.906491228070176,58.52877192982456,22.0,0.5,0,0
EVS00285,2,44,4,9,AC Level 2,Destination/AC,No,0.5177954022988506,0.20689655172413793,87,3.8910344827586205,62.13574712643678,22.0,0.5,1,0
EVS00286,1,22,2,11,AC Level 1,Destination/AC,No,0.9062286549707603,0.8654970760233918,171,9.241754385964912,63.23701754385965,22.0,0.5,1,1
EVS00287,7,154,9,9,AC Level 2,Destination/AC,No,0.13602127659574467,0.0,47,0.6261702127659574,57.126170212765956,22.0,0.7777777777777778,0,0
EVS00288,5,250,8,9,DC Fast Charger,Fast Charging,No,0.17681919999999998,0.096,125,2.4557599999999997,53.04544,50.0,0.625,0,0
EVS00289,2,300,2,5,DC Fast Charger,Fast Charging,No,0.4015896103896104,0.2597402597402597,77,4.354415584415585,48.19116883116883,150.0,1.0,0,0
EVS00290,4,200,7,11,AC Level 1,Fast Charging,Yes,0.26220361445783136,0.12048192771084337,83,2.1736144578313255,62.92951807228915,50.0,0.5714285714285714,0,0
EVS00291,3,66,4,15,AC Level 1,Destination/AC,Yes,0.3290528169014084,0.23943661971830985,142,4.767042253521127,59.22908450704226,22.0,0.75,0,0
EVS00292,1,150,1,5,DC Fast Charger,Fast Charging,Yes,0.7842065573770491,0.6065573770491803,61,4.992950819672131,50.174590163934425,150.0,1.0,1,1
EVS00293,1,150,2,12,DC Fast Charger,Fast Charging,Yes,0.8047078534031413,0.7068062827225131,191,8.86497382198953,51.856282722513086,150.0,0.5,1,1
EVS00294,8,2800,9,9,AC Level 2,Ultra-Fast Charging,No,0.13178833333333334,0.03333333333333333,60,0.7023333333333334,63.25666666666667,350.0,0.8888888888888888,0,0
EVS00295,6,132,8,5,AC Level 2,Destination/AC,No,0.17014947368421054,0.06315789473684211,96,1.9292631578947368,60.616458333333334,22.0,0.75,0,0
EVS00296,3,1050,5,8,AC Level 2,Ultra-Fast Charging,No,0.34656666666666663,0.1623931623931624,117,3.2187179487179485,62.381452991452996,350.0,0.6,0,0
EVS00297,6,2100,9,11,DC Fast Charger,Ultra-Fast Charging,No,0.14487152317880794,0.11258278145695365,153,2.3008278145695367,51.473137254901964,350.0,0.6666666666666666,0,0
EVS00298,4,88,6,12,AC Level 2,Destination/AC,Yes,0.2408654761904762,0.13095238095238096,84,2.361190476190476,57.80809523809524,22.0,0.6666666666666666,0,0
EVS00299,6,2100,9,4,AC Level 1,Ultra-Fast Charging,Yes,0.1733983870967742,0.03225806451612903,62,0.9962903225806452,62.421129032258065,350.0,0.6666666666666666,0,0
EVS00300,7,154,9,15,DC Fast Charger,Destination/AC,Yes,0.15865882352941177,0.17647058823529413,17,0.3494117647058823,66.63470588235293,22.0,0.7777777777777778,0,0
EVS00301,8,400,10,12,DC Fast Charger,Fast Charging,Yes,0.10510909090909092,0.012987012987012988,77,1.0106493506493508,50.451428571428565,50.0,0.8,0,0
EVS00302,4,1400,6,15,DC Fast Charger,Ultra-Fast Charging,Yes,0.21922763157894737,0.19078947368421054,154,4.12578947368421,51.93071428571429,350.0,0.6666666666666666,0,0
EVS00303,5,1750,10,10,AC Level 1,Ultra-Fast Charging,No,0.20113333333333333,0.1111111111111111,18,0.5938888888888889,60.337777777777774,350.0,0.5,0,0
EVS00304,6,132,9,7,DC Fast Charger,Destination/AC,No,0.1745717791411043,0.1165644171779141,164,2.514325153374233,62.461768292682926,22.0,0.6666666666666666,0,0
