Station_ID,City,State,Latitude,Longitude,Station_Operator,Charger_Type,Charging_Capacity_kW,Number_of_Chargers,Max_Station_Power_kW,Parking_Spots,Cost_USD_per_kWh,Renewable_Energy_Source,Availability,Installation_Year,Station_Age_Years,Station_Type,Capacity_per_Parking_Spot_kW,Avg_Users_per_Day,Location_ID
EVS00151,Unknown,Unknown,-13.956652,77.822198,Ionity,AC Level 2,50,6,300,7,0.5,Yes,9:00-18:00,2013,13,Fast Charging,42.86,156,Unknown|Unknown
EVS00152,Unknown,Unknown,52.489213,13.427218,Greenlots,AC Level 2,22,2,44,3,0.25,No,9:00-18:00,2017,9,Destination/AC,14.67,61,Unknown|Unknown
EVS00153,Unknown,Unknown,-33.833546,18.554578,ChargePoint,AC Level 2,150,1,150,1,0.33,No,6:00-22:00,2015,11,Fast Charging,150.0,166,Unknown|Unknown
EVS00154,Unknown,Unknown,43.646213,-79.323081,Greenlots,AC Level 2,150,4,600,5,0.33,Yes,24/7,2019,7,Fast Charging,120.0,63,Unknown|Unknown
EVS00155,Unknown,Unknown,25.200341,55.397243,Tesla,AC Level 2,50,3,150,4,0.11,Yes,6:00-22:00,2019,7,Fast Charging,37.5,86,Unknown|Unknown
EVS00156,Unknown,Unknown,25.326558,55.384526,Greenlots,AC Level 2,350,8,2800,10,0.45,No,24/7,2020,6,Ultra-Fast Charging,280.0,124,Unknown|Unknown
EVS00157,Unknown,Unknown,-33.830829,151.307906,Tesla,AC Level 2,22,5,110,9,0.22,Yes,24/7,2022,4,Destination/AC,12.22,35,Unknown|Unknown
EVS00158,Unknown,Unknown,13.874674,100.504928,Greenlots,DC Fast Charger,150,3,450,4,0.13,Yes,6:00-22:00,2011,15,Fast Charging,112.5,106,Unknown|Unknown
EVS00159,Unknown,Unknown,41.810569,-87.627675,Greenlots,AC Level 2,50,3,150,6,0.37,No,9:00-18:00,2021,5,Fast Charging,25.0,98,Unknown|Unknown
EVS00160,Unknown,Unknown,39.990154,116.393454,Ionity,DC Fast Charger,350,2,700,3,0.39,No,6:00-22:00,2010,16,Ultra-Fast Charging,233.33,144,Unknown|Unknown
EVS00161,Unknown,Unknown,79.688544,-145.764185,ChargePoint,AC Level 2,22,2,44,3,0.12,No,9:00-18:00,2016,10,Destination/AC,14.67,179,Unknown|Unknown
EVS00162,Unknown,Unknown,37.865915,-122.317142,Ionity,DC Fast Charger,150,2,300,3,0.3,Yes,24/7,2018,8,Fast Charging,100.0,124,Unknown|Unknown
EVS00163,Unknown,Unknown,55.778004,37.613105,Tesla,DC Fast Charger,350,1,350,1,0.29,No,9:00-18:00,2021,5,Ultra-Fast Charging,350.0,82,Unknown|Unknown
EVS00164,Unknown,Unknown,55.767176,37.663525,Greenlots,AC Level 1,22,1,22,2,0.12,Yes,6:00-22:00,2015,11,Destination/AC,11.0,82,Unknown|Unknown
EVS00165,Unknown,Unknown,34.149479,-118.221804,ChargePoint,AC Level 1,50,6,300,9,0.46,Yes,9:00-18:00,2022,4,Fast Charging,33.33,83,Unknown|Unknown
EVS00166,Unknown,Unknown,39.86551,116.33183,Tesla,AC Level 1,350,7,2450,9,0.15,No,6:00-22:00,2013,13,Ultra-Fast Charging,272.22,149,Unknown|Unknown
EVS00167,Unknown,Unknown,37.56301,127.076728,EVgo,DC Fast Charger,150,4,600,5,0.33,Yes,24/7,2014,12,Fast Charging,120.0,68,Unknown|Unknown
EVS00168,Unknown,Unknown,37.703091,-122.413612,Ionity,DC Fast Charger,150,3,450,7,0.13,Yes,9:00-18:00,2015,11,Fast Charging,64.29,42,Unknown|Unknown
EVS00169,Unknown,Unknown,34.000561,-118.273892,Ionity,DC Fast Charger,22,1,22,1,0.47,Yes,6:00-22:00,2013,13,Destination/AC,22.0,70,Unknown|Unknown
EVS00170,Unknown,Unknown,-33.716354,151.310527,Greenlots,AC Level 2,350,3,1050,4,0.38,No,24/7,2012,14,Ultra-Fast Charging,262.5,18,Unknown|Unknown
EVS00171,Unknown,Unknown,46.166127,-87.073986,EVgo,AC Level 1,150,3,450,5,0.17,Yes,9:00-18:00,2015,11,Fast Charging,90.0,32,Unknown|Unknown
EVS00172,Unknown,Unknown,37.654957,127.051576,Tesla,DC Fast Charger,350,3,1050,4,0.4,Yes,24/7,2017,9,Ultra-Fast Charging,262.5,29,Unknown|Unknown
EVS00173,Unknown,Unknown,37.831442,-122.304284,ChargePoint,AC Level 2,50,2,100,3,0.19,No,6:00-22:00,2017,9,Fast Charging,33.33,142,Unknown|Unknown
EVS00174,Unknown,Unknown,52.50332,13.424196,ChargePoint,AC Level 1,22,2,44,3,0.32,No,24/7,2016,10,Destination/AC,14.67,134,Unknown|Unknown
EVS00175,Unknown,Unknown,37.710036,-122.331396,EVgo,DC Fast Charger,150,3,450,5,0.4,Yes,9:00-18:00,2014,12,Fast Charging,90.0,129,Unknown|Unknown
EVS00176,Unknown,Unknown,37.631834,126.962567,ChargePoint,DC Fast Charger,350,3,1050,4,0.17,No,24/7,2015,11,Ultra-Fast Charging,262.5,91,Unknown|Unknown
EVS00177,Unknown,Unknown,41.931228,-87.716399,ChargePoint,AC Level 2,150,3,450,4,0.26,Yes,6:00-22:00,2010,16,Fast Charging,112.5,133,Unknown|Unknown
EVS00178,Unknown,Unknown,39.906152,116.318801,Greenlots,AC Level 1,350,7,2450,9,0.49,No,9:00-18:00,2022,4,Ultra-Fast Charging,272.22,41,Unknown|Unknown
EVS00179,Unknown,Unknown,19.495854,-99.182497,Tesla,AC Level 2,150,2,300,3,0.13,Yes,24/7,2017,9,Fast Charging,100.0,163,Unknown|Unknown
EVS00180,Unknown,Unknown,55.763502,37.68355,EVgo,AC Level 2,50,2,100,3,0.29,Yes,9:00-18:00,2017,9,Fast Charging,33.33,97,Unknown|Unknown
EVS00181,Unknown,Unknown,-9.607391,161.811368,Ionity,AC Level 2,22,5,110,6,0.14,No,6:00-22:00,2019,7,Destination/AC,18.33,169,Unknown|Unknown
EVS00182,Unknown,Unknown,37.689983,127.09878,Ionity,AC Level 1,22,7,154,9,0.3,No,24/7,2015,11,Destination/AC,17.11,40,Unknown|Unknown
EVS00183,Unknown,Unknown,-23.584593,-46.502028,EVgo,AC Level 1,350,2,700,3,0.19,Yes,24/7,2023,3,Ultra-Fast Charging,233.33,97,Unknown|Unknown
EVS00184,Unknown,Unknown,19.435785,-99.162652,ChargePoint,DC Fast Charger,150,1,150,1,0.27,No,6:00-22:00,2022,4,Fast Charging,150.0,129,Unknown|Unknown
EVS00185,Unknown,Unknown,-23.514985,-46.582148,Greenlots,AC Level 2,150,6,900,10,0.48,No,9:00-18:00,2021,5,Fast Charging,90.0,96,Unknown|Unknown
EVS00186,Unknown,Unknown,19.497968,-99.051454,Tesla,AC Level 1,150,3,450,4,0.31,No,6:00-22:00,2020,6,Fast Charging,112.5,88,Unknown|Unknown
EVS00187,Unknown,Unknown,19.067347,72.861488,EVgo,DC Fast Charger,50,5,250,9,0.31,No,6:00-22:00,2011,15,Fast Charging,27.78,42,Unknown|Unknown
EVS00188,Unknown,Unknown,43.610363,-79.48986,Greenlots,DC Fast Charger,22,1,22,2,0.35,Yes,24/7,2022,4,Destination/AC,11.0,77,Unknown|Unknown
EVS00189,Unknown,Unknown,13.863524,100.491938,Ionity,AC Level 1,22,4,88,7,0.48,No,6:00-22:00,2022,4,Destination/AC,12.57,54,Unknown|Unknown
EVS00190,Unknown,Unknown,13.705385,100.441089,Greenlots,AC Level 1,350,5,1750,7,0.44,No,24/7,2011,15,Ultra-Fast Charging,250.0,64,Unknown|Unknown
EVS00191,Unknown,Unknown,-30.463477,72.967255,Ionity,AC Level 2,150,2,300,2,0.25,Yes,24/7,2017,9,Fast Charging,150.0,127,Unknown|Unknown
EVS00192,Unknown,Unknown,19.504212,-99.067726,EVgo,DC Fast Charger,50,3,150,5,0.23,No,24/7,2012,14,Fast Charging,30.0,118,Unknown|Unknown
EVS00193,Unknown,Unknown,19.122767,72.980839,ChargePoint,AC Level 2,50,2,100,2,0.15,No,9:00-18:00,2011,15,Fast Charging,50.0,115,Unknown|Unknown
EVS00194,Unknown,Unknown,52.403092,13.4685,Tesla,AC Level 1,350,6,2100,7,0.26,Yes,9:00-18:00,2012,14,Ultra-Fast Charging,300.0,74,Unknown|Unknown
EVS00195,Unknown,Unknown,43.762853,-79.467943,EVgo,DC Fast Charger,150,3,450,4,0.48,No,9:00-18:00,2010,16,Fast Charging,112.5,173,Unknown|Unknown
EVS00196,Unknown,Unknown,-23.518493,-46.619176,ChargePoint,AC Level 1,350,3,1050,5,0.11,No,9:00-18:00,2023,3,Ultra-Fast Charging,210.0,29,Unknown|Unknown
EVS00197,Unknown,Unknown,55.704517,37.512364,Tesla,AC Level 1,50,5,250,7,0.36,Yes,24/7,2011,15,Fast Charging,35.71,71,Unknown|Unknown
EVS00198,Unknown,Unknown,52.52717,13.326888,EVgo,AC Level 1,350,5,1750,10,0.14,Yes,9:00-18:00,2014,12,Ultra-Fast Charging,175.0,34,Unknown|Unknown
EVS00199,Unknown,Unknown,25.303691,55.263575,Greenlots,DC Fast Charger,150,5,750,9,0.29,No,24/7,2019,7,Fast Charging,83.33,70,Unknown|Unknown
EVS00200,Unknown,Unknown,34.134092,-118.275174,Tesla,DC Fast Charger,350,8,2800,10,0.33,Yes,9:00-18:00,2011,15,Ultra-Fast Charging,280.0,173,Unknown|Unknown
EVS00201,Unknown,Unknown,69.714553,92.357163,Greenlots,AC Level 1,150,5,750,7,0.38,No,6:00-22:00,2023,3,Fast Charging,107.14,75,Unknown|Unknown
EVS00202,Unknown,Unknown,52.432821,13.430675,Tesla,AC Level 2,22,7,154,10,0.11,No,6:00-22:00,2022,4,Destination/AC,15.4,164,Unknown|Unknown
EVS00203,Unknown,Unknown,-33.701565,18.55943,EVgo,AC Level 2,150,1,150,2,0.15,Yes,6:00-22:00,2018,8,Fast Charging,75.0,96,Unknown|Unknown
EVS00204,Unknown,Unknown,-33.891384,18.420943,ChargePoint,AC Level 1,22,2,44,3,0.49,Yes,9:00-18:00,2011,15,Destination/AC,14.67,130,Unknown|Unknown
EVS00205,Unknown,Unknown,43.740446,-79.416778,ChargePoint,AC Level 1,22,4,88,6,0.14,Yes,6:00-22:00,2020,6,Destination/AC,14.67,90,Unknown|Unknown
EVS00206,Unknown,Unknown,19.597756,-99.043345,Greenlots,AC Level 2,50,3,150,4,0.38,Yes,24/7,2012,14,Fast Charging,37.5,58,Unknown|Unknown
EVS00207,Unknown,Unknown,52.541805,13.322045,Ionity,DC Fast Charger,350,4,1400,5,0.17,Yes,9:00-18:00,2023,3,Ultra-Fast Charging,280.0,141,Unknown|Unknown
EVS00208,Unknown,Unknown,39.945845,116.403545,Greenlots,AC Level 2,50,2,100,3,0.34,No,6:00-22:00,2010,16,Fast Charging,33.33,174,Unknown|Unknown
EVS00209,Unknown,Unknown,-33.781737,151.240717,Tesla,AC Level 2,350,5,1750,10,0.45,Yes,9:00-18:00,2017,9,Ultra-Fast Charging,175.0,58,Unknown|Unknown
EVS00210,Unknown,Unknown,19.073252,72.877056,Tesla,AC Level 2,350,2,700,3,0.33,No,24/7,2010,16,Ultra-Fast Charging,233.33,143,Unknown|Unknown
EVS00211,Unknown,Unknown,38.12088,115.97817,Greenlots,AC Level 1,50,3,150,4,0.43,Yes,24/7,2014,12,Fast Charging,37.5,58,Unknown|Unknown
EVS00212,Unknown,Unknown,55.71259,37.530612,EVgo,DC Fast Charger,350,5,1750,10,0.42,No,24/7,2011,15,Ultra-Fast Charging,175.0,133,Unknown|Unknown
EVS00213,Unknown,Unknown,41.968499,-87.722968,Ionity,DC Fast Charger,22,1,22,1,0.22,Yes,24/7,2018,8,Destination/AC,22.0,145,Unknown|Unknown
EVS00214,Unknown,Unknown,19.587109,-99.138539,Greenlots,AC Level 1,150,2,300,3,0.11,Yes,6:00-22:00,2015,11,Fast Charging,100.0,89,Unknown|Unknown
EVS00215,Unknown,Unknown,37.788542,-122.324005,ChargePoint,DC Fast Charger,22,5,110,6,0.22,No,9:00-18:00,2011,15,Destination/AC,18.33,136,Unknown|Unknown
EVS00216,Unknown,Unknown,13.762907,100.468836,EVgo,AC Level 2,22,5,110,9,0.24,Yes,6:00-22:00,2013,13,Destination/AC,12.22,59,Unknown|Unknown
EVS00217,Unknown,Unknown,37.588369,126.921526,EVgo,DC Fast Charger,22,3,66,4,0.27,No,24/7,2019,7,Destination/AC,16.5,28,Unknown|Unknown
EVS00218,Unknown,Unknown,19.497339,-99.185746,Ionity,DC Fast Charger,150,2,300,2,0.22,No,24/7,2014,12,Fast Charging,150.0,30,Unknown|Unknown
EVS00219,Unknown,Unknown,37.843346,-122.338399,ChargePoint,AC Level 1,150,2,300,5,0.25,No,9:00-18:00,2021,5,Fast Charging,60.0,88,Unknown|Unknown
EVS00220,Unknown,Unknown,25.210258,55.346141,Tesla,AC Level 2,350,6,2100,9,0.32,No,6:00-22:00,2010,16,Ultra-Fast Charging,233.33,163,Unknown|Unknown
EVS00221,Unknown,Unknown,81.886622,-43.849635,EVgo,AC Level 1,150,6,900,9,0.3,Yes,6:00-22:00,2023,3,Fast Charging,100.0,36,Unknown|Unknown
EVS00222,Unknown,Unknown,52.54231,13.309848,Ionity,AC Level 1,150,4,600,5,0.23,No,9:00-18:00,2023,3,Fast Charging,120.0,90,Unknown|Unknown
EVS00223,Unknown,Unknown,43.758918,-79.407208,EVgo,AC Level 1,150,2,300,4,0.22,Yes,6:00-22:00,2020,6,Fast Charging,75.0,131,Unknown|Unknown
EVS00224,Unknown,Unknown,25.248905,55.225362,EVgo,DC Fast Charger,22,1,22,1,0.33,Yes,9:00-18:00,2017,9,Destination/AC,22.0,48,Unknown|Unknown
EVS00225,Unknown,Unknown,37.547787,126.939294,ChargePoint,AC Level 1,22,4,88,8,0.42,Yes,9:00-18:00,2010,16,Destination/AC,11.0,134,Unknown|Unknown
EVS00226,Unknown,Unknown,13.76758,100.486263,Greenlots,DC Fast Charger,350,4,1400,5,0.45,Yes,6:00-22:00,2019,7,Ultra-Fast Charging,280.0,65,Unknown|Unknown
EVS00227,Unknown,Unknown,37.547658,126.915145,EVgo,AC Level 1,22,2,44,2,0.26,Yes,9:00-18:00,2017,9,Destination/AC,22.0,148,Unknown|Unknown
EVS00228,Unknown,Unknown,-33.823268,151.232562,Greenlots,DC Fast Charger,22,2,44,3,0.49,Yes,9:00-18:00,2019,7,Destination/AC,14.67,110,Unknown|Unknown
EVS00229,Unknown,Unknown,19.468829,-99.130994,Tesla,AC Level 2,22,1,22,2,0.35,Yes,24/7,2020,6,Destination/AC,11.0,105,Unknown|Unknown
EVS00230,Unknown,Unknown,19.443801,-99.147814,Ionity,DC Fast Charger,22,2,44,3,0.1,Yes,9:00-18:00,2010,16,Destination/AC,14.67,44,Unknown|Unknown
EVS00231,Unknown,Unknown,-84.73177,-63.29619,Greenlots,AC Level 2,22,3,66,7,0.19,Yes,24/7,2018,8,Destination/AC,9.43,91,Unknown|Unknown
EVS00232,Unknown,Unknown,41.871045,-87.696168,EVgo,DC Fast Charger,50,3,150,6,0.38,No,6:00-22:00,2010,16,Fast Charging,25.0,156,Unknown|Unknown
EVS00233,Unknown,Unknown,-33.710764,18.438451,Ionity,AC Level 1,350,3,1050,4,0.36,No,24/7,2019,7,Ultra-Fast Charging,262.5,18,Unknown|Unknown
EVS00234,Unknown,Unknown,-33.829813,18.429813,Ionity,AC Level 2,50,2,100,3,0.29,No,6:00-22:00,2016,10,Fast Charging,33.33,140,Unknown|Unknown
EVS00235,Unknown,Unknown,39.872016,116.34164,ChargePoint,DC Fast Charger,22,2,44,3,0.12,No,9:00-18:00,2021,5,Destination/AC,14.67,96,Unknown|Unknown
EVS00236,Unknown,Unknown,37.640026,127.005849,EVgo,AC Level 2,22,4,88,6,0.32,Yes,6:00-22:00,2020,6,Destination/AC,14.67,133,Unknown|Unknown
EVS00237,Unknown,Unknown,37.600456,126.979585,Tesla,AC Level 2,50,5,250,9,0.1,Yes,9:00-18:00,2023,3,Fast Charging,27.78,124,Unknown|Unknown
EVS00238,Unknown,Unknown,37.561871,127.092221,Tesla,DC Fast Charger,150,4,600,6,0.33,No,9:00-18:00,2019,7,Fast Charging,100.0,86,Unknown|Unknown
EVS00239,Unknown,Unknown,34.128264,-118.311889,Ionity,AC Level 2,150,6,900,8,0.18,Yes,9:00-18:00,2014,12,Fast Charging,112.5,65,Unknown|Unknown
EVS00240,Unknown,Unknown,34.177621,-118.305489,Ionity,AC Level 1,22,2,44,3,0.48,Yes,9:00-18:00,2022,4,Destination/AC,14.67,118,Unknown|Unknown
EVS00241,Unknown,Unknown,-86.59932,-161.131751,Greenlots,AC Level 1,350,1,350,3,0.3,Yes,6:00-22:00,2011,15,Ultra-Fast Charging,116.67,38,Unknown|Unknown
EVS00242,Unknown,Unknown,43.734902,-79.41759,Ionity,AC Level 2,50,8,400,10,0.21,Yes,6:00-22:00,2013,13,Fast Charging,40.0,111,Unknown|Unknown
EVS00243,Unknown,Unknown,55.838418,37.513429,EVgo,AC Level 1,350,3,1050,6,0.44,No,9:00-18:00,2013,13,Ultra-Fast Charging,175.0,30,Unknown|Unknown
EVS00244,Unknown,Unknown,34.080718,-118.301171,ChargePoint,AC Level 2,50,1,50,1,0.1,No,6:00-22:00,2013,13,Fast Charging,50.0,122,Unknown|Unknown
EVS00245,Unknown,Unknown,37.830896,-122.390708,ChargePoint,AC Level 2,150,2,300,3,0.13,Yes,6:00-22:00,2020,6,Fast Charging,100.0,118,Unknown|Unknown
EVS00246,Unknown,Unknown,25.348174,55.20068,Greenlots,AC Level 2,350,5,1750,7,0.26,Yes,6:00-22:00,2017,9,Ultra-Fast Charging,250.0,28,Unknown|Unknown
EVS00247,Unknown,Unknown,34.105927,-118.212816,EVgo,AC Level 1,50,3,150,6,0.17,No,9:00-18:00,2015,11,Fast Charging,25.0,139,Unknown|Unknown
EVS00248,Unknown,Unknown,19.144849,72.898404,Tesla,DC Fast Charger,150,4,600,7,0.44,Yes,6:00-22:00,2012,14,Fast Charging,85.71,83,Unknown|Unknown
EVS00249,Unknown,Unknown,13.777659,100.465865,Greenlots,DC Fast Charger,22,3,66,5,0.22,No,9:00-18:00,2017,9,Destination/AC,13.2,144,Unknown|Unknown
EVS00250,Unknown,Unknown,37.703572,-122.444391,ChargePoint,DC Fast Charger,50,5,250,10,0.33,Yes,6:00-22:00,2010,16,Fast Charging,25.0,21,Unknown|Unknown
EVS00251,Unknown,Unknown,78.74773,-132.392406,EVgo,DC Fast Charger,22,5,110,9,0.29,No,9:00-18:00,2019,7,Destination/AC,12.22,44,Unknown|Unknown
EVS00252,Unknown,Unknown,37.685383,126.958694,Tesla,AC Level 2,350,5,1750,7,0.21,Yes,9:00-18:00,2010,16,Ultra-Fast Charging,250.0,96,Unknown|Unknown
EVS00253,Unknown,Unknown,37.632277,127.004627,Ionity,DC Fast Charger,50,6,300,8,0.13,No,24/7,2022,4,Fast Charging,37.5,46,Unknown|Unknown
EVS00254,Unknown,Unknown,52.508405,13.333464,ChargePoint,AC Level 1,150,1,150,1,0.38,No,9:00-18:00,2015,11,Fast Charging,150.0,69,Unknown|Unknown
EVS00255,Unknown,Unknown,19.404685,-99.127439,EVgo,DC Fast Charger,350,8,2800,10,0.18,Yes,24/7,2018,8,Ultra-Fast Charging,280.0,123,Unknown|Unknown
EVS00256,Unknown,Unknown,39.941392,116.25923,ChargePoint,AC Level 2,50,4,200,5,0.24,Yes,24/7,2016,10,Fast Charging,40.0,38,Unknown|Unknown
EVS00257,Unknown,Unknown,13.722264,100.567829,Tesla,AC Level 1,22,2,44,3,0.45,No,24/7,2011,15,Destination/AC,14.67,126,Unknown|Unknown
EVS00258,Unknown,Unknown,25.265093,55.226448,Ionity,AC Level 2,150,1,150,2,0.4,No,9:00-18:00,2020,6,Fast Charging,75.0,32,Unknown|Unknown
EVS00259,Unknown,Unknown,19.058959,72.900589,EVgo,AC Level 2,350,3,1050,4,0.17,No,24/7,2012,14,Ultra-Fast Charging,262.5,43,Unknown|Unknown
EVS00260,Unknown,Unknown,-23.510628,-46.569964,Ionity,DC Fast Charger,22,1,22,2,0.34,Yes,6:00-22:00,2023,3,Destination/AC,11.0,111,Unknown|Unknown
EVS00261,Unknown,Unknown,28.281488,-125.849439,EVgo,AC Level 2,50,4,200,6,0.21,No,9:00-18:00,2016,10,Fast Charging,33.33,145,Unknown|Unknown
EVS00262,Unknown,Unknown,-33.721297,151.338581,ChargePoint,AC Level 2,50,2,100,3,0.13,Yes,9:00-18:00,2022,4,Fast Charging,33.33,43,Unknown|Unknown
EVS00263,Unknown,Unknown,37.52891,126.959773,Greenlots,DC Fast Charger,50,1,50,3,0.42,Yes,9:00-18:00,2022,4,Fast Charging,16.67,64,Unknown|Unknown
EVS00264,Unknown,Unknown,18.973531,72.909859,EVgo,AC Level 2,50,3,150,6,0.5,Yes,9:00-18:00,2020,6,Fast Charging,25.0,167,Unknown|Unknown
EVS00265,Unknown,Unknown,52.555114,13.301449,Tesla,DC Fast Charger,350,4,1400,9,0.2,No,24/7,2021,5,Ultra-Fast Charging,155.56,178,Unknown|Unknown
EVS00266,Unknown,Unknown,25.283727,55.332696,EVgo,AC Level 1,150,4,600,5,0.19,Yes,6:00-22:00,2020,6,Fast Charging,120.0,110,Unknown|Unknown
EVS00267,Unknown,Unknown,52.513884,13.34218,EVgo,AC Level 2,50,1,50,2,0.44,No,9:00-18:00,2022,4,Fast Charging,25.0,88,Unknown|Unknown
EVS00268,Unknown,Unknown,34.096886,-118.312036,Ionity,DC Fast Charger,50,7,350,10,0.21,No,6:00-22:00,2021,5,Fast Charging,35.0,72,Unknown|Unknown
EVS00269,Unknown,Unknown,39.93656,116.409142,Tesla,AC Level 2,50,6,300,8,0.24,Yes,24/7,2014,12,Fast Charging,37.5,116,Unknown|Unknown
EVS00270,Unknown,Unknown,18.917156,72.936819,Ionity,DC Fast Charger,150,1,150,1,0.27,No,9:00-18:00,2018,8,Fast Charging,150.0,112,Unknown|Unknown
EVS00271,Unknown,Unknown,6.75617,79.80785,ChargePoint,AC Level 2,50,2,100,4,0.16,No,6:00-22:00,2012,14,Fast Charging,25.0,63,Unknown|Unknown
EVS00272,Unknown,Unknown,41.815772,-87.730727,Ionity,DC Fast Charger,22,2,44,2,0.17,Yes,9:00-18:00,2017,9,Destination/AC,22.0,18,Unknown|Unknown
EVS00273,Unknown,Unknown,19.466545,-99.16205,EVgo,AC Level 2,22,7,154,9,0.45,No,24/7,2014,12,Destination/AC,17.11,39,Unknown|Unknown
EVS00274,Unknown,Unknown,-23.602488,-46.636511,Greenlots,AC Level 2,50,3,150,7,0.15,No,6:00-22:00,2018,8,Fast Charging,21.43,173,Unknown|Unknown
EVS00275,Unknown,Unknown,34.028378,-118.297633,Greenlots,AC Level 1,22,4,88,5,0.24,Yes,9:00-18:00,2011,15,Destination/AC,17.6,83,Unknown|Unknown
EVS00276,Unknown,Unknown,19.532421,-99.126077,Tesla,AC Level 1,22,3,66,5,0.31,Yes,9:00-18:00,2020,6,Destination/AC,13.2,94,Unknown|Unknown
EVS00277,Unknown,Unknown,25.235701,55.351914,Greenlots,AC Level 2,50,4,200,5,0.4,Yes,6:00-22:00,2011,15,Fast Charging,40.0,92,Unknown|Unknown
EVS00278,Unknown,Unknown,18.944316,72.890218,EVgo,DC Fast Charger,150,1,150,2,0.37,No,24/7,2020,6,Fast Charging,75.0,144,Unknown|Unknown
EVS00279,Unknown,Unknown,52.516503,13.495058,Greenlots,AC Level 2,22,4,88,7,0.38,Yes,6:00-22:00,2014,12,Destination/AC,12.57,25,Unknown|Unknown
EVS00280,Unknown,Unknown,34.170605,-118.35924,EVgo,AC Level 2,350,4,1400,7,0.14,No,6:00-22:00,2021,5,Ultra-Fast Charging,200.0,28,Unknown|Unknown
EVS00281,Unknown,Unknown,26.820762,-144.266635,EVgo,AC Level 2,150,2,300,5,0.5,Yes,9:00-18:00,2017,9,Fast Charging,60.0,60,Unknown|Unknown
EVS00282,Unknown,Unknown,55.759832,37.610333,EVgo,AC Level 2,350,3,1050,7,0.5,Yes,6:00-22:00,2017,9,Ultra-Fast Charging,150.0,95,Unknown|Unknown
EVS00283,Unknown,Unknown,13.700548,100.51139,Greenlots,DC Fast Charger,50,2,100,3,0.46,Yes,24/7,2023,3,Fast Charging,33.33,125,Unknown|Unknown
EVS00284,Unknown,Unknown,55.835176,37.526395,Greenlots,AC Level 2,22,2,44,4,0.17,No,9:00-18:00,2019,7,Destination/AC,11.0,95,Unknown|Unknown
EVS00285,Unknown,Unknown,41.977913,-87.652395,ChargePoint,AC Level 2,22,2,44,4,0.11,No,9:00-18:00,2017,9,Destination/AC,11.0,87,Unknown|Unknown
EVS00286,Unknown,Unknown,55.854326,37.572693,Ionity,AC Level 1,22,1,22,2,0.42,No,24/7,2015,11,Destination/AC,11.0,169,Unknown|Unknown
EVS00287,Unknown,Unknown,-33.78429,18.550749,Ionity,AC Level 2,22,7,154,9,0.3,No,24/7,2017,9,Destination/AC,17.11,41,Unknown|Unknown
EVS00288,Unknown,Unknown,-33.825147,18.503257,ChargePoint,DC Fast Charger,50,5,250,8,0.3,No,6:00-22:00,2017,9,Fast Charging,31.25,109,Unknown|Unknown
EVS00289,Unknown,Unknown,43.631596,-79.39388,Tesla,DC Fast Charger,150,2,300,2,0.45,No,6:00-22:00,2021,5,Fast Charging,150.0,104,Unknown|Unknown
EVS00290,Unknown,Unknown,37.547003,127.093911,ChargePoint,AC Level 1,50,4,200,7,0.14,Yes,9:00-18:00,2015,11,Fast Charging,28.57,93,Unknown|Unknown
EVS00291,Unknown,Unknown,38.047158,-123.505751,Tesla,AC Level 1,22,3,66,4,0.23,Yes,6:00-22:00,2011,15,Destination/AC,16.5,148,Unknown|Unknown
EVS00292,Unknown,Unknown,34.05811,-118.349106,Greenlots,DC Fast Charger,150,1,150,1,0.29,Yes,6:00-22:00,2021,5,Fast Charging,150.0,59,Unknown|Unknown
EVS00293,Unknown,Unknown,19.594068,-99.077188,ChargePoint,DC Fast Charger,150,1,150,2,0.41,Yes,9:00-18:00,2014,12,Fast Charging,75.0,172,Unknown|Unknown
EVS00294,Unknown,Unknown,43.749501,-79.452007,Greenlots,AC Level 2,350,8,2800,9,0.24,No,9:00-18:00,2017,9,Ultra-Fast Charging,311.11,69,Unknown|Unknown
EVS00295,Unknown,Unknown,41.96516,-87.643955,EVgo,AC Level 2,22,6,132,8,0.14,No,24/7,2021,5,Destination/AC,16.5,104,Unknown|Unknown
EVS00296,Unknown,Unknown,41.813587,-87.766195,Greenlots,AC Level 2,350,3,1050,5,0.41,No,9:00-18:00,2018,8,Ultra-Fast Charging,210.0,100,Unknown|Unknown
EVS00297,Unknown,Unknown,19.059683,72.86582,ChargePoint,DC Fast Charger,350,6,2100,9,0.23,No,6:00-22:00,2015,11,Ultra-Fast Charging,233.33,155,Unknown|Unknown
EVS00298,Unknown,Unknown,39.966761,116.389455,EVgo,AC Level 2,22,4,88,6,0.18,Yes,24/7,2014,12,Destination/AC,14.67,87,Unknown|Unknown
EVS00299,Unknown,Unknown,-23.577463,-46.562364,EVgo,AC Level 1,350,6,2100,9,0.33,Yes,9:00-18:00,2022,4,Ultra-Fast Charging,233.33,61,Unknown|Unknown
EVS00300,Unknown,Unknown,39.839556,116.342671,Ionity,DC Fast Charger,22,7,154,9,0.3,Yes,24/7,2011,15,Destination/AC,17.11,18,Unknown|Unknown
EVS00301,Unknown,Unknown,31.921604,-154.677102,Tesla,DC Fast Charger,50,8,400,10,0.22,Yes,6:00-22:00,2014,12,Fast Charging,40.0,75,Unknown|Unknown
